804,"5000000213","1000",2026,"2026-08-01","RE","\N","\N","USD",4504,213,"2026-08-01 22:09:44.290"
805,"5000001548","1000",2026,"2026-08-01","RE","\N","\N","USD",2510,1548,"2026-08-01 23:55:56.996"
806,"5000000409","1000",2026,"2026-08-01","RE","\N","\N","USD",5008,409,"2026-08-01 23:56:04.987"
807,"5000009784","1000",2026,"2026-08-01","RE","\N","\N","USD",3573,9784,"2026-08-01 23:56:11.841"
808,"5000008541","1000",2026,"2026-08-01","RE","\N","\N","USD",4738,8541,"2026-08-01 23:56:19.276"
809,"5000008935","1000",2026,"2026-08-01","RE","\N","\N","USD",7676,8935,"2026-08-01 23:56:26.884"
810,"5000009210","1000",2026,"2026-08-01","RE","\N","\N","USD",5417,9210,"2026-08-01 23:56:33.779"
811,"5000000818","1000",2026,"2026-08-01","RE","\N","\N","USD",5444,818,"2026-08-01 23:56:42.241"
812,"5000004538","1000",2026,"2026-08-01","RE","\N","\N","USD",7408,4538,"2026-08-01 23:57:50.024"
813,"5000004638","1000",2026,"2026-08-01","RE","\N","\N","USD",6296,4638,"2026-08-01 23:57:57.508"
814,"5000006631","1000",2026,"2026-08-01","RE","\N","\N","USD",7067,6631,"2026-08-01 23:58:04.730"
815,"5000005451","1000",2026,"2026-08-01","RE","\N","\N","USD",6679,5451,"2026-08-01 23:58:13.328"
816,"5000005328","1000",2026,"2026-08-01","RE","\N","\N","USD",8129,5328,"2026-08-01 23:58:22.428"
817,"5000008060","1000",2026,"2026-08-01","RE","\N","\N","USD",6198,8060,"2026-08-01 23:58:30.619"
818,"5000004938","1000",2026,"2026-08-02","RE","\N","\N","USD",7576,4938,"2026-08-02 00:04:47.630"
819,"5000003469","1000",2026,"2026-08-02","RE","\N","\N","USD",3749,3469,"2026-08-02 00:04:55.652"
820,"5000001396","1000",2026,"2026-08-02","RE","\N","\N","USD",4079,1396,"2026-08-02 00:05:08.314"
821,"5000004995","1000",2026,"2026-08-02","RE","\N","\N","USD",4348,4995,"2026-08-02 00:05:16.458"
822,"5000009976","1000",2026,"2026-08-02","RE","\N","\N","USD",7298,9976,"2026-08-02 00:05:26.742"
823,"5000006959","1000",2026,"2026-08-02","RE","\N","\N","USD",5652,6959,"2026-08-02 00:05:34.947"
824,"5000005598","1000",2026,"2026-08-02","RE","\N","\N","USD",6156,5598,"2026-08-02 00:05:43.233"
825,"5000007964","1000",2026,"2026-08-02","RE","\N","\N","USD",4224,7964,"2026-08-02 00:05:55.446"
826,"5000009877","1000",2026,"2026-08-02","RE","\N","\N","USD",8493,9877,"2026-08-02 00:06:04.651"
827,"5000001222","1000",2026,"2026-08-02","RE","\N","\N","USD",8491,1222,"2026-08-02 00:06:14.098"
828,"5000009224","1000",2026,"2026-08-02","RE","\N","\N","USD",8489,9224,"2026-08-02 00:06:30.279"
829,"5000005818","1000",2026,"2026-08-02","RE","\N","\N","USD",8484,5818,"2026-08-02 00:06:44.824"
830,"5000000336","1000",2026,"2026-08-02","RE","\N","\N","USD",8482,336,"2026-08-02 00:07:01.671"
831,"5000006493","1000",2026,"2026-08-02","RE","\N","\N","USD",8480,6493,"2026-08-02 00:07:10.703"
832,"5000002556","1000",2026,"2026-08-02","RE","\N","\N","USD",8474,2556,"2026-08-02 00:07:18.894"
833,"5000002535","1000",2026,"2026-08-02","RE","\N","\N","USD",8474,2535,"2026-08-02 00:07:26.950"
834,"5000003477","1000",2026,"2026-08-02","RE","\N","\N","USD",5769,3477,"2026-08-02 00:08:57.286"
835,"5000006155","1000",2026,"2026-08-02","RE","\N","\N","USD",5377,6155,"2026-08-02 00:09:07.290"
836,"5000007831","1000",2026,"2026-08-02","RE","\N","\N","USD",8511,7831,"2026-08-02 00:09:35.763"
837,"5000005805","1000",2026,"2026-08-02","RE","\N","\N","USD",8504,5805,"2026-08-02 00:09:52.599"
838,"5000001753","1000",2026,"2026-08-02","RE","\N","\N","USD",8502,1753,"2026-08-02 00:10:00.120"
839,"5000001550","1000",2026,"2026-08-02","RE","\N","\N","USD",8501,1550,"2026-08-02 00:10:09.604"
840,"5000007952","1000",2026,"2026-08-02","RE","\N","\N","USD",8498,7952,"2026-08-02 00:10:25.668"
841,"5000004667","1000",2026,"2026-08-02","RE","\N","\N","USD",6759,4667,"2026-08-02 00:21:57.102"
842,"5000007963","1000",2026,"2026-08-02","RE","\N","\N","USD",8577,7963,"2026-08-02 00:22:08.041"
843,"5000000823","1000",2026,"2026-08-02","RE","\N","\N","USD",8567,823,"2026-08-02 00:22:17.878"
844,"5000001803","1000",2026,"2026-08-02","RE","\N","\N","USD",8566,1803,"2026-08-02 00:22:25.798"
845,"5000004104","1000",2026,"2026-08-02","RE","\N","\N","USD",8563,4104,"2026-08-02 00:22:33.677"
846,"5000007915","1000",2026,"2026-08-02","RE","\N","\N","USD",8559,7915,"2026-08-02 00:22:41.484"
847,"5000006356","1000",2026,"2026-08-02","RE","\N","\N","USD",8540,6356,"2026-08-02 00:22:51.242"
848,"5000002401","1000",2026,"2026-08-02","RE","\N","\N","USD",8540,2401,"2026-08-02 00:22:59.163"
849,"5000009711","1000",2026,"2026-08-02","RE","\N","\N","USD",8539,9711,"2026-08-02 00:23:16.384"
850,"5000002030","1000",2026,"2026-08-02","RE","\N","\N","USD",5119,2030,"2026-08-02 00:24:47.016"
851,"5000008182","1000",2026,"2026-08-02","RE","\N","\N","USD",3071,8182,"2026-08-02 00:25:00.100"
852,"5000007606","1000",2026,"2026-08-02","RE","\N","\N","USD",7551,7606,"2026-08-02 00:25:08.080"
853,"5000008427","1000",2026,"2026-08-02","RE","\N","\N","USD",5955,8427,"2026-08-02 00:25:16.693"
854,"5000008402","1000",2026,"2026-08-02","RE","\N","\N","USD",5445,8402,"2026-08-02 00:25:26.837"
855,"5000000619","1000",2026,"2026-08-02","RE","\N","\N","USD",5229,619,"2026-08-02 00:25:36.329"
856,"5000004595","1000",2026,"2026-08-02","RE","\N","\N","USD",5660,4595,"2026-08-02 00:25:44.011"
857,"5000001541","1000",2026,"2026-08-02","RE","\N","\N","USD",3988,1541,"2026-08-02 00:25:53.517"
858,"5000000974","1000",2026,"2026-08-02","RE","\N","\N","USD",8601,974,"2026-08-02 00:26:02.725"
859,"5000001812","1000",2026,"2026-08-02","RE","\N","\N","USD",8598,1812,"2026-08-02 00:26:13.528"
860,"5000000978","1000",2026,"2026-08-02","RE","\N","\N","USD",8595,978,"2026-08-02 00:26:24.866"
861,"5000008706","1000",2026,"2026-08-02","RE","\N","\N","USD",8591,8706,"2026-08-02 00:26:33.486"
862,"5000004262","1000",2026,"2026-08-02","RE","\N","\N","USD",8586,4262,"2026-08-02 00:26:41.246"
863,"5000006964","1000",2026,"2026-08-02","RE","\N","\N","USD",8583,6964,"2026-08-02 00:26:48.683"
864,"5000008901","1000",2026,"2026-08-02","RE","\N","\N","USD",8579,8901,"2026-08-02 00:26:58.033"
865,"5000007837","1000",2026,"2026-08-02","RE","\N","\N","USD",8578,7837,"2026-08-02 00:27:12.848"
866,"5000006717","1000",2026,"2026-08-02","RE","\N","\N","USD",3882,6717,"2026-08-02 00:28:18.161"
867,"5000007178","1000",2026,"2026-08-02","RE","\N","\N","USD",3961,7178,"2026-08-02 00:28:27.280"
868,"5000009176","1000",2026,"2026-08-02","RE","\N","\N","USD",7997,9176,"2026-08-02 00:28:35.174"
869,"5000009785","1000",2026,"2026-08-02","RE","\N","\N","USD",5640,9785,"2026-08-02 00:28:44.919"
870,"5000007250","1000",2026,"2026-08-02","RE","\N","\N","USD",3303,7250,"2026-08-02 00:28:54.751"
871,"5000000390","1000",2026,"2026-08-02","RE","\N","\N","USD",4779,390,"2026-08-02 00:29:07.013"
872,"5000002519","1000",2026,"2026-08-02","RE","\N","\N","USD",4318,2519,"2026-08-02 00:29:15.101"
873,"5000001938","1000",2026,"2026-08-02","RE","\N","\N","USD",4768,1938,"2026-08-02 00:29:23.834"
874,"5000000251","1000",2026,"2026-08-02","RE","\N","\N","USD",8664,251,"2026-08-02 00:29:31.383"
875,"5000007769","1000",2026,"2026-08-02","RE","\N","\N","USD",8648,7769,"2026-08-02 00:29:40.709"
876,"5000002858","1000",2026,"2026-08-02","RE","\N","\N","USD",8641,2858,"2026-08-02 00:29:49.281"
877,"5000002275","1000",2026,"2026-08-02","RE","\N","\N","USD",8611,2275,"2026-08-02 00:30:04.824"
878,"5000005015","1000",2026,"2026-08-02","RE","\N","\N","USD",8610,5015,"2026-08-02 00:30:13.928"
879,"5000006062","1000",2026,"2026-08-02","RE","\N","\N","USD",8609,6062,"2026-08-02 00:30:23.056"
880,"5000006513","1000",2026,"2026-08-02","RE","\N","\N","USD",6397,6513,"2026-08-02 00:30:31.370"
881,"5000004752","1000",2026,"2026-08-02","RE","\N","\N","USD",6023,4752,"2026-08-02 00:30:46.573"
882,"5000007079","1000",2026,"2026-08-02","RE","\N","\N","USD",5664,7079,"2026-08-02 00:31:10.569"
883,"5000001002","1000",2026,"2026-08-02","RE","\N","\N","USD",7030,1002,"2026-08-02 00:31:22.248"
884,"5000001546","1000",2026,"2026-08-02","RE","\N","\N","USD",5393,1546,"2026-08-02 00:31:31.470"
885,"5000007290","1000",2026,"2026-08-02","RE","\N","\N","USD",4573,7290,"2026-08-02 00:31:40.024"
886,"5000002395","1000",2026,"2026-08-02","RE","\N","\N","USD",3769,2395,"2026-08-02 00:31:48.531"
887,"5000003086","1000",2026,"2026-08-02","RE","\N","\N","USD",8700,3086,"2026-08-02 00:31:57.470"
888,"5000004084","1000",2026,"2026-08-02","RE","\N","\N","USD",8692,4084,"2026-08-02 00:32:05.196"
889,"5000003214","1000",2026,"2026-08-02","RE","\N","\N","USD",8691,3214,"2026-08-02 00:32:13.956"
890,"5000003976","1000",2026,"2026-08-02","RE","\N","\N","USD",8673,3976,"2026-08-02 00:32:22.381"
891,"5000003518","1000",2026,"2026-08-02","RE","\N","\N","USD",8668,3518,"2026-08-02 00:33:20.509"
892,"5000000462","1000",2026,"2026-08-02","RE","\N","\N","USD",8664,462,"2026-08-02 00:33:28.627"
893,"5000003843","1000",2026,"2026-08-02","RE","\N","\N","USD",4599,3843,"2026-08-02 00:33:38.711"
894,"5000008738","1000",2026,"2026-08-02","RE","\N","\N","USD",7513,8738,"2026-08-02 00:33:46.795"
895,"5000002659","1000",2026,"2026-08-02","RE","\N","\N","USD",4959,2659,"2026-08-02 00:33:54.809"
896,"5000000547","1000",2026,"2026-08-02","RE","\N","\N","USD",2539,547,"2026-08-02 00:34:02.449"
897,"5000004394","1000",2026,"2026-08-02","RE","\N","\N","USD",4052,4394,"2026-08-02 00:34:10.517"
898,"5000003731","1000",2026,"2026-08-02","RE","\N","\N","USD",5460,3731,"2026-08-02 00:34:20.074"
899,"5000008318","1000",2026,"2026-08-02","RE","\N","\N","USD",3208,8318,"2026-08-02 00:34:28.676"
900,"5000007737","1000",2026,"2026-08-02","RE","\N","\N","USD",3625,7737,"2026-08-02 00:34:36.699"
901,"5000007653","1000",2026,"2026-08-02","RE","\N","\N","USD",8747,7653,"2026-08-02 00:34:47.255"
902,"5000001268","1000",2026,"2026-08-02","RE","\N","\N","USD",8728,1268,"2026-08-02 00:34:56.085"
903,"5000006255","1000",2026,"2026-08-02","RE","\N","\N","USD",8723,6255,"2026-08-02 00:35:04.286"
904,"5000005880","1000",2026,"2026-08-02","RE","\N","\N","USD",8719,5880,"2026-08-02 00:35:13.796"
905,"5000008216","1000",2026,"2026-08-02","RE","\N","\N","USD",8715,8216,"2026-08-02 00:35:35.835"
906,"5000003832","1000",2026,"2026-08-02","RE","\N","\N","USD",5706,3832,"2026-08-02 00:35:43.746"
907,"5000004784","1000",2026,"2026-08-02","RE","\N","\N","USD",8152,4784,"2026-08-02 00:36:41.896"
908,"5000003968","1000",2026,"2026-08-02","RE","\N","\N","USD",7892,3968,"2026-08-02 00:36:50.663"
909,"5000007927","1000",2026,"2026-08-02","RE","\N","\N","USD",4481,7927,"2026-08-02 00:37:32.800"
910,"5000001628","1000",2026,"2026-08-02","RE","\N","\N","USD",3877,1628,"2026-08-02 00:37:40.960"
911,"5000006638","1000",2026,"2026-08-02","RE","\N","\N","USD",4249,6638,"2026-08-02 00:37:48.654"
912,"5000002821","1000",2026,"2026-08-02","RE","\N","\N","USD",8223,2821,"2026-08-02 00:37:56.601"
913,"5000005705","1000",2026,"2026-08-02","RE","\N","\N","USD",6673,5705,"2026-08-02 00:38:04.503"
914,"5000004382","1000",2026,"2026-08-02","RE","\N","\N","USD",8800,4382,"2026-08-02 00:38:12.370"
915,"5000005099","1000",2026,"2026-08-02","RE","\N","\N","USD",8796,5099,"2026-08-02 00:38:22.241"
916,"5000008214","1000",2026,"2026-08-02","RE","\N","\N","USD",8793,8214,"2026-08-02 00:38:52.834"
917,"5000008250","1000",2026,"2026-08-02","RE","\N","\N","USD",8788,8250,"2026-08-02 00:39:01.136"
918,"5000005992","1000",2026,"2026-08-02","RE","\N","\N","USD",8786,5992,"2026-08-02 00:39:11.480"
919,"5000007120","1000",2026,"2026-08-02","RE","\N","\N","USD",8781,7120,"2026-08-02 00:39:19.661"
920,"5000004695","1000",2026,"2026-08-02","RE","\N","\N","USD",8780,4695,"2026-08-02 00:39:44.296"
921,"5000004881","1000",2026,"2026-08-02","RE","\N","\N","USD",4664,4881,"2026-08-02 00:39:59.865"
922,"5000002795","1000",2026,"2026-08-02","RE","\N","\N","USD",6777,2795,"2026-08-02 00:40:09.032"
923,"5000000512","1000",2026,"2026-08-02","RE","\N","\N","USD",5831,512,"2026-08-02 00:40:16.880"
924,"5000009741","1000",2026,"2026-08-02","RE","\N","\N","USD",4317,9741,"2026-08-02 00:40:26.382"
925,"5000009402","1000",2026,"2026-08-02","RE","\N","\N","USD",2837,9402,"2026-08-02 00:41:02.286"
926,"5000009921","1000",2026,"2026-08-02","RE","\N","\N","USD",5016,9921,"2026-08-02 00:41:10.384"
927,"5000009705","1000",2026,"2026-08-02","RE","\N","\N","USD",3536,9705,"2026-08-02 00:41:18.306"
928,"5000004468","1000",2026,"2026-08-02","RE","\N","\N","USD",4296,4468,"2026-08-02 00:41:26.569"
929,"5000001166","1000",2026,"2026-08-02","RE","\N","\N","USD",5189,1166,"2026-08-02 00:41:37.231"
930,"5000000869","1000",2026,"2026-08-02","RE","\N","\N","USD",4557,869,"2026-08-02 00:42:33.263"
931,"5000000904","1000",2026,"2026-08-02","RE","\N","\N","USD",4698,904,"2026-08-02 00:42:40.733"
932,"5000000031","1000",2026,"2026-08-02","RE","\N","\N","USD",6492,31,"2026-08-02 00:43:03.089"
933,"5000008073","1000",2026,"2026-08-02","RE","\N","\N","USD",5343,8073,"2026-08-02 00:43:11.164"
934,"5000001052","1000",2026,"2026-08-02","RE","\N","\N","USD",7759,1052,"2026-08-02 00:43:19.046"
935,"5000001513","1000",2026,"2026-08-02","RE","\N","\N","USD",3545,1513,"2026-08-02 00:43:26.957"
936,"5000005466","1000",2026,"2026-08-02","RE","\N","\N","USD",3607,5466,"2026-08-02 00:43:35.260"
937,"5000008774","1000",2026,"2026-08-02","RE","\N","\N","USD",8242,8774,"2026-08-02 00:43:43.869"
938,"5000004090","1000",2026,"2026-08-02","RE","\N","\N","USD",7553,4090,"2026-08-02 00:43:53.348"
939,"5000000354","1000",2026,"2026-08-02","RE","\N","\N","USD",5558,354,"2026-08-02 00:44:23.320"
940,"5000001582","1000",2026,"2026-08-02","RE","\N","\N","USD",4351,1582,"2026-08-02 00:44:31.013"
941,"5000009709","1000",2026,"2026-08-02","RE","\N","\N","USD",5659,9709,"2026-08-02 00:44:38.980"
942,"5000000004","1000",2026,"2026-08-02","RE","\N","\N","USD",7157,4,"2026-08-02 00:44:47.224"
943,"5000009723","1000",2026,"2026-08-02","RE","\N","\N","USD",3744,9723,"2026-08-02 00:45:12.409"
944,"5000007206","1000",2026,"2026-08-02","RE","\N","\N","USD",5068,7206,"2026-08-02 00:45:20.944"
945,"5000007217","1000",2026,"2026-08-02","RE","\N","\N","USD",7765,7217,"2026-08-02 00:45:29.106"
946,"5000008267","1000",2026,"2026-08-02","RE","\N","\N","USD",6014,8267,"2026-08-02 00:45:36.812"
947,"5000006634","1000",2026,"2026-08-02","RE","\N","\N","USD",4297,6634,"2026-08-02 00:45:45.071"
948,"5000000374","1000",2026,"2026-08-02","RE","\N","\N","USD",3715,374,"2026-08-02 00:45:52.677"
949,"5000000005","1000",2026,"2026-08-02","RE","\N","\N","USD",4467,5,"2026-08-02 00:46:02.561"
950,"5000002763","1000",2026,"2026-08-02","RE","\N","\N","USD",5420,2763,"2026-08-02 00:46:21.328"
951,"5000003897","1000",2026,"2026-08-02","RE","\N","\N","USD",2843,3897,"2026-08-02 00:46:37.728"
952,"5000000242","1000",2026,"2026-08-02","RE","\N","\N","USD",2759,242,"2026-08-02 00:46:45.872"
953,"5000007381","1000",2026,"2026-08-02","RE","\N","\N","USD",7216,7381,"2026-08-02 00:47:29.473"
954,"5000007513","1000",2026,"2026-08-02","RE","\N","\N","USD",6881,7513,"2026-08-02 00:48:52.799"
955,"5000009724","1000",2026,"2026-08-02","RE","\N","\N","USD",6956,9724,"2026-08-02 00:49:02.405"
956,"5000002134","1000",2026,"2026-08-02","RE","\N","\N","USD",6323,2134,"2026-08-02 00:49:11.889"
957,"5000003732","1000",2026,"2026-08-02","RE","\N","\N","USD",4923,3732,"2026-08-02 00:51:31.721"
958,"5000000221","1000",2026,"2026-08-02","RE","\N","\N","USD",5215,221,"2026-08-02 00:51:39.286"
959,"5000006656","1000",2026,"2026-08-02","RE","\N","\N","USD",2661,6656,"2026-08-02 00:51:47.124"
960,"5000007477","1000",2026,"2026-08-02","RE","\N","\N","USD",4774,7477,"2026-08-02 00:51:54.976"
961,"5000006823","1000",2026,"2026-08-02","RE","\N","\N","USD",5115,6823,"2026-08-02 00:52:04.357"
962,"5000008543","1000",2026,"2026-08-02","RE","\N","\N","USD",2510,8543,"2026-08-02 00:52:12.226"
963,"5000007658","1000",2026,"2026-08-02","RE","\N","\N","USD",7639,7658,"2026-08-02 00:52:19.911"
964,"5000006553","1000",2026,"2026-08-02","RE","\N","\N","USD",8239,6553,"2026-08-02 00:52:27.954"
965,"5000000901","1000",2026,"2026-08-02","RE","\N","\N","USD",8374,901,"2026-08-02 00:52:35.873"
966,"5000007160","1000",2026,"2026-08-02","RE","\N","\N","USD",5440,7160,"2026-08-02 00:52:42.892"
967,"5000004339","1000",2026,"2026-08-02","RE","\N","\N","USD",7265,4339,"2026-08-02 00:52:52.297"
968,"5000000009","1000",2026,"2026-08-02","RE","\N","\N","USD",6135,9,"2026-08-02 00:53:00.067"
969,"5000006004","1000",2026,"2026-08-02","RE","\N","\N","USD",7108,6004,"2026-08-02 00:53:08.064"
970,"5000008703","1000",2026,"2026-08-02","RE","\N","\N","USD",4030,8703,"2026-08-02 00:53:15.902"
971,"5000008148","1000",2026,"2026-08-02","RE","\N","\N","USD",3685,8148,"2026-08-02 00:53:24.129"
972,"5000000268","1000",2026,"2026-08-02","RE","\N","\N","USD",5829,268,"2026-08-02 00:54:35.631"
973,"5000004246","1000",2026,"2026-08-02","RE","\N","\N","USD",7899,4246,"2026-08-02 00:55:24.713"
974,"5000006739","1000",2026,"2026-08-02","RE","\N","\N","USD",7100,6739,"2026-08-02 00:55:32.987"
975,"5000003849","1000",2026,"2026-08-02","RE","\N","\N","USD",7423,3849,"2026-08-02 00:56:45.361"
976,"5000007621","1000",2026,"2026-08-02","RE","\N","\N","USD",4652,7621,"2026-08-02 00:57:27.598"
977,"5000006232","1000",2026,"2026-08-02","RE","\N","\N","USD",3538,6232,"2026-08-02 00:57:51.372"
978,"5000007117","1000",2026,"2026-08-02","RE","\N","\N","USD",5727,7117,"2026-08-02 00:57:58.943"
979,"5000009488","1000",2026,"2026-08-02","RE","\N","\N","USD",4878,9488,"2026-08-02 00:58:06.915"
980,"5000002268","1000",2026,"2026-08-02","RE","\N","\N","USD",5993,2268,"2026-08-02 00:58:22.928"
981,"5000005758","1000",2026,"2026-08-02","RE","\N","\N","USD",5492,5758,"2026-08-02 00:58:30.371"
982,"5000000183","1000",2026,"2026-08-02","RE","\N","\N","USD",5051,183,"2026-08-02 00:58:38.272"
983,"5000002466","1000",2026,"2026-08-02","RE","\N","\N","USD",5255,2466,"2026-08-02 00:58:48.016"
984,"5000009961","1000",2026,"2026-08-02","RE","\N","\N","USD",6203,9961,"2026-08-02 01:02:12.775"
985,"5000009481","1000",2026,"2026-08-02","RE","\N","\N","USD",7536,9481,"2026-08-02 01:02:21.146"
986,"5000003963","1000",2026,"2026-08-02","RE","\N","\N","USD",4178,3963,"2026-08-02 01:02:29.587"
987,"5000002298","1000",2026,"2026-08-02","RE","\N","\N","USD",6545,2298,"2026-08-02 01:02:53.615"
988,"5000000074","1000",2026,"2026-08-02","RE","\N","\N","USD",4903,74,"2026-08-02 01:03:02.143"
989,"5000002163","1000",2026,"2026-08-02","RE","\N","\N","USD",5577,2163,"2026-08-02 01:03:10.850"
990,"5000003560","1000",2026,"2026-08-02","RE","\N","\N","USD",4173,3560,"2026-08-02 01:03:18.827"
991,"5000006035","1000",2026,"2026-08-02","RE","\N","\N","USD",6722,6035,"2026-08-02 01:03:28.474"
992,"5000002699","1000",2026,"2026-08-02","RE","\N","\N","USD",7475,2699,"2026-08-02 01:03:36.754"
993,"5000002380","1000",2026,"2026-08-02","RE","\N","\N","USD",5227,2380,"2026-08-02 01:03:46.443"
994,"5000003090","1000",2026,"2026-08-02","RE","\N","\N","USD",7785,3090,"2026-08-02 01:03:55.976"
995,"5000000653","1000",2026,"2026-08-02","RE","\N","\N","USD",4237,653,"2026-08-02 01:04:05.728"
996,"5000009030","1000",2026,"2026-08-02","RE","\N","\N","USD",7155,9030,"2026-08-02 01:04:13.479"
997,"5000000862","1000",2026,"2026-08-02","RE","\N","\N","USD",3728,862,"2026-08-02 01:04:21.487"
998,"5000008701","1000",2026,"2026-08-02","RE","\N","\N","USD",7278,8701,"2026-08-02 01:04:51.898"
999,"5000001651","1000",2026,"2026-08-02","RE","\N","\N","USD",5155,1651,"2026-08-02 01:04:59.650"
1000,"5000002478","1000",2026,"2026-08-02","RE","\N","\N","USD",6974,2478,"2026-08-02 01:05:10.851"
1001,"5000008612","1000",2026,"2026-08-02","RE","\N","\N","USD",6691,8612,"2026-08-02 01:05:20.730"
1002,"5000009950","1000",2026,"2026-08-02","RE","\N","\N","USD",4156,9950,"2026-08-02 01:05:29.725"
1003,"5000008822","1000",2026,"2026-08-02","RE","\N","\N","USD",3299,8822,"2026-08-02 01:05:47.214"
1004,"5000005863","1000",2026,"2026-08-02","RE","\N","\N","USD",5847,5863,"2026-08-02 01:06:27.956"
1005,"5000002714","1000",2026,"2026-08-02","RE","\N","\N","USD",5005,2714,"2026-08-02 01:06:36.769"
1006,"5000001688","1000",2026,"2026-08-02","RE","\N","\N","USD",5899,1688,"2026-08-02 01:07:03.294"
1007,"5000000875","1000",2026,"2026-08-02","RE","\N","\N","USD",4352,875,"2026-08-02 01:07:11.715"
1008,"5000009199","1000",2026,"2026-08-02","RE","\N","\N","USD",3655,9199,"2026-08-02 01:07:23.509"
1009,"5000005231","1000",2026,"2026-08-02","RE","\N","\N","USD",5831,5231,"2026-08-02 01:07:51.331"
1010,"5000001291","1000",2026,"2026-08-02","RE","\N","\N","USD",2912,1291,"2026-08-02 01:08:01.362"
1011,"5000007200","1000",2026,"2026-08-02","RE","\N","\N","USD",3414,7200,"2026-08-02 01:08:28.377"
1012,"5000009153","1000",2026,"2026-08-02","RE","\N","\N","USD",5628,9153,"2026-08-02 01:08:36.584"
1013,"5000003303","1000",2026,"2026-08-02","RE","\N","\N","USD",5153,3303,"2026-08-02 01:08:45.575"
1014,"5000005022","1000",2026,"2026-08-02","RE","\N","\N","USD",4908,5022,"2026-08-02 01:08:54.396"
1015,"5000005815","1000",2026,"2026-08-02","RE","\N","\N","USD",4418,5815,"2026-08-02 01:09:02.842"
1016,"5000003874","1000",2026,"2026-08-02","RE","\N","\N","USD",2513,3874,"2026-08-02 01:09:15.913"
1017,"5000000002","1000",2026,"2026-08-02","RE","\N","\N","USD",6299,2,"2026-08-02 01:09:27.667"
1018,"5000003120","1000",2026,"2026-08-02","RE","\N","\N","USD",3521,3120,"2026-08-02 01:09:35.006"
1019,"5000001984","1000",2026,"2026-08-02","RE","\N","\N","USD",4512,1984,"2026-08-02 01:10:10.743"
1020,"5000000433","1000",2026,"2026-08-02","RE","\N","\N","USD",4392,433,"2026-08-02 01:10:19.137"
1021,"5000006457","1000",2026,"2026-08-02","RE","\N","\N","USD",4416,6457,"2026-08-02 01:10:28.283"
1022,"5000003426","1000",2026,"2026-08-02","RE","\N","\N","USD",6708,3426,"2026-08-02 01:10:36.451"
